timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673457343674,9717,HTTP Request,200,OK,new_users 1-8,text,true,,64499,122,76,76,https://www.banglapuzzle.com/,3943,0,1044
1673457353391,1,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-8,text,false,,1122,0,76,76,http:/,0,0,0
1673457345490,8182,HTTP Request,200,OK,new_users 1-98,text,true,,64499,122,75,75,https://www.banglapuzzle.com/,5281,0,2608
1673457353673,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-98,text,false,,1122,0,75,75,http:/,0,0,0
1673457344844,8931,HTTP Request,200,OK,new_users 1-66,text,true,,64499,122,74,74,https://www.banglapuzzle.com/,4004,0,778
1673457353776,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-66,text,false,,1122,0,74,74,http:/,0,0,0
1673457343885,10051,HTTP Request,200,OK,new_users 1-19,text,true,,64499,122,73,73,https://www.banglapuzzle.com/,4035,0,863
1673457353937,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-19,text,false,,1122,0,73,73,http:/,0,0,0
1673457344060,10029,HTTP Request,200,OK,new_users 1-28,text,true,,64499,122,72,72,https://www.banglapuzzle.com/,4323,0,708
1673457354090,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-28,text,false,,1122,0,72,72,http:/,0,0,0
1673457344949,9188,HTTP Request,200,OK,new_users 1-71,text,true,,64499,122,71,71,https://www.banglapuzzle.com/,3909,0,1091
1673457354138,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-71,text,false,,1122,0,71,71,http:/,0,0,0
1673457345108,9040,HTTP Request,200,OK,new_users 1-79,text,true,,64499,122,70,70,https://www.banglapuzzle.com/,5427,0,2019
1673457354148,0,HTTP Request,Non HTTP response code: org.apache.http.client.ClientProtocolException,Non HTTP response message: URI does not specify a valid host name: http:/,new_users 1-79,text,false,,1122,0,70,70,http:/,0,0,0
1673457344781,9676,HTTP Request,200,OK,new_users 1-56,text,true,,64499,122,69,69,https://www.banglapuzzle.com/,6149,0,695
